NEH,M0,I0_0_exp,I0_asmp,i0_t_exp,i0_t_theo,d2ome_k,new_k
11,0.5803,0.5899771786946706,0.34565975041283603,0.5677882713619294,0.5597769417862399,0.03051,0.033106289606546616
16,0.48845999999999995,0.5530009580676662,0.22990626755539612,0.5237205933306641,0.46936079512224904,0.02558,0.040047754670078324
16,0.48532,0.49478260460250456,0.2284283457601131,0.46373024388349565,0.46056225895089503,0.03378,0.04292388248875351
22,0.48396,0.49796795819304696,0.17171251570371907,0.4651772661860334,0.4556761246040475,0.03165,0.03697173190992494
42,0.30297,0.325612976089469,0.04190775217753865,0.298034318847986,0.2814976915966174,0.02861,0.03720435197388332
26,0.49368,0.4728843745439736,0.14508364825643394,0.43840288960813395,0.46402099158013166,0.02964,0.0347099778374666
24,0.46941000000000005,0.48388383696866355,0.15157760681541577,0.4269019754277194,0.4309440058317128,0.043,0.06575824691747749
32,0.40507,0.4261479359550823,0.0897374432078588,0.3888062985070524,0.3772906234182469,0.03074,0.04199501223287002
35,0.29777000000000003,0.30796178222539555,0.05727431332366646,0.26308932807189717,0.2745402579778756,0.03386,0.06871834455399375
35,0.29777000000000003,0.30135646802584687,0.05727431332366646,0.27021089821802247,0.2730462831004294,0.03616,0.0462052035251653
20,0.53381,0.5472746546037427,0.20810808959739285,0.5093637643115226,0.5053667225233951,0.03046,0.041232454109676915
17,0.44305999999999995,0.43772957704923116,0.19894336605351512,0.4017252635006329,0.4110387545173926,0.04687,0.05314465507339692
16,0.5257999999999999,0.5376983465819073,0.2474812993502585,0.48589556018023944,0.48073503664171485,0.05888,0.06853289586600338
28,0.38281999999999994,0.40834114048539705,0.10239005564047264,0.3707812732851323,0.35857610633445514,0.03014,0.04790238083660411
16,0.46657,0.4937384436217015,0.21960317580420335,0.46210586580227636,0.45331387274697277,0.01839,0.045662516653434106
9,0.59773,0.6179158254052746,0.3912110104575352,0.6067465117421595,0.5897890893266762,0.01307,0.018532989666174414
15,0.57403,0.5990095255759589,0.2832117600753956,0.583603465479923,0.5588332378180253,0.01789,0.018142533166087715
19,0.50884,0.5370894099113227,0.20794016693279138,0.5147120188082173,0.4930308822148652,0.01799,0.02575688637499855
26,0.48962000000000006,0.512319773882864,0.1438904874803824,0.49340723349658805,0.4704645346113924,0.019,0.018751358769473998
28,0.46984000000000004,0.4916832981922476,0.12566465634533117,0.4894990004915753,0.4543698389223402,0.01533,0.0021222305767471567
26,0.42310000000000003,0.4736165398450042,0.1243414591988681,0.44230120945557005,0.40880801469796313,0.01634,0.03689849794530235
