NEH,M0,I0_0_exp,I0_asmp,i0_t_exp,i0_t_theo,d2ome_k,new_k
21,0.50917,0.5313141270173541,0.18936956319312795,0.25935720144008784,0.25424487620200553,0.12271,0.09322939822002091
21,0.50917,0.5316159761708517,0.18936956319312795,0.2629578654978923,0.2661298314801263,0.10977,0.09176524016958239
16,0.48532,0.5040725755633023,0.2284283457601131,0.25761759338129253,0.2586314412010569,0.16467,0.10919782874611689
23,0.50852,0.5383078273893229,0.17212566616928357,0.2180154928331153,0.2138737721447087,0.16051,0.10810867058363863
23,0.45537999999999995,0.4654268037917031,0.154138649139008,0.1590699302816212,0.16103072119450126,0.29058,0.11800824126576837
37,0.41875,0.42883896303277413,0.07330337924919313,0.11198234105325708,0.10056686074939458,0.19533,0.10291538204192617
37,0.41875,0.44872958087272796,0.07330337924919313,0.09737570822758036,0.09545560845385431,0.2113,0.11802668266353925
16,0.48845999999999995,0.5176271236844779,0.22990626755539612,0.2571355326336234,0.2642515109639851,0.15528,0.1165398519189654
26,0.50393,0.546281178429714,0.14809593839301724,0.20278491746118962,0.18998624704571948,0.16457,0.11009656115651738
22,0.48396,0.5049301437389241,0.17171251570371907,0.20044105100911,0.19138490496455715,0.21266,0.1115857556782489
23,0.44746,0.47180653153625607,0.1514578592466523,0.1707076466506832,0.18098579194784115,0.17731,0.11804503472951582
23,0.44746,0.4684528401250496,0.1514578592466523,0.18478809304583962,0.18375267410279952,0.17042,0.10903911149673705
42,0.30297,0.3184207457435628,0.04190775217753865,0.06025229401274721,0.061360899563267006,0.19975,0.11368400306999371
42,0.30297,0.338894224150489,0.04190775217753865,0.07058989097706515,0.06810983425698589,0.17684,0.11968203474588836
35,0.28856000000000004,0.31450660375728445,0.055502823832747405,0.0823783934195551,0.07739072037493434,0.18195,0.11477199574904541
26,0.49368,0.5185152056756747,0.14508364825643394,0.22426554626400896,0.20716369740547352,0.13273,0.09233458833617954
24,0.46941000000000005,0.5041939696032197,0.15157760681541577,0.304866378698849,0.3158480606648066,0.05077,0.06336949769119754
35,0.29777000000000003,0.2993478871129585,0.05727431332366646,0.07908296295865659,0.08620787296194936,0.1629,0.1027150748654966
12,0.48819,0.4905350174806252,0.2774151875020749,0.272897744885149,0.2929546122108097,0.20057,0.12043434846379403
24,0.48833,0.4967749012146741,0.15768708109365367,0.18009703486316392,0.1794371950787314,0.20934,0.10895537168425937
24,0.4515,0.4450966355166282,0.14579427254885965,0.12055622783832494,0.15578515542004928,0.26315,0.12500914692587567
39,0.4363,0.4461469334536858,0.06950957202259239,0.086389928815141,0.0845375046417507,0.24576,0.11244866685039123
42,0.31577,0.3316822494867865,0.04367828796613981,0.08094374842644735,0.06604422617911732,0.1922,0.10354795501657017
37,0.29439,0.3037565011592186,0.051533807324584985,0.053064610603399086,0.05874647924835765,0.27051,0.12038846435777469
37,0.29439,0.2802742364775451,0.051533807324584985,0.052464538381348826,0.05530307023727153,0.32043,0.10600050034055188
16,0.49498,0.5119520620622288,0.2329750733213978,0.2487463900230035,0.26196862089305323,0.16933,0.11609048648480202
24,0.47853999999999997,0.5042884089306313,0.15452578335665845,0.1755488718813894,0.1706993366156778,0.23057,0.11763643896576655
