NEH,M0,I0_0_exp,I0_asmp,i0_t_exp,i0_t_theo,d2ome_k,new_k
22,0.48396,0.4958230634648096,0.17171251570371907,0.2480136701421126,0.26370584734627694,0.07638,0.07969873803699408
42,0.30297,0.31388029940938944,0.04190775217753865,0.10200950621087225,0.1083463962536699,0.08553,0.08244229894916047
42,0.30297,0.31295286987970133,0.04190775217753865,0.09304842670543628,0.10258439798970395,0.0912,0.08727152833789366
35,0.28856000000000004,0.3014499935460432,0.055502823832747405,0.11330573032762725,0.1194056644652347,0.08087,0.08178241136550747
24,0.46941000000000005,0.492039641532809,0.15157760681541577,0.25225342197704304,0.2651095435627558,0.06434,0.07388579036495468
20,0.53381,0.5733293497534586,0.20810808959739285,0.29875002685738167,0.30777388847723025,0.07401,0.08738223488085053
25,0.52295,0.5022237737037725,0.16109719878952025,0.2727836966934156,0.2576835561063391,0.08255,0.05750422657953691
35,0.29777000000000003,0.31242401912900075,0.05727431332366646,0.10503691450897833,0.11010129910900535,0.09473,0.09049300607358574
35,0.29777000000000003,0.3081415508101074,0.05727431332366646,0.09692585056740455,0.10613348704637479,0.09961,0.0931075226023732
53,0.16452999999999998,0.16224575433712585,0.013556141059699052,0.06187292765522984,0.06420651949424142,0.06826,0.061487067014502586
39,0.4363,0.4320317698792558,0.06950957202259239,0.09462176402741261,0.11364887652232462,0.13234,0.10015513771655513
17,0.44305999999999995,0.4548107435409682,0.19894336605351512,0.23565348313314102,0.25078565053801954,0.09684,0.09637042350047544
44,0.30936,0.3375514169740737,0.03894476834766337,0.07093473997609477,0.09956318018677777,0.09346,0.11196793986475043
40,0.29542,0.3069835879804233,0.04489980017560171,0.09721412701805354,0.10624393442293134,0.08794,0.08647467489272156
40,0.29542,0.32333664379321614,0.04489980017560171,0.10223717604623951,0.11539464297038138,0.07925,0.093822842092275
37,0.43527,0.467891059929665,0.07619525226458815,0.21382100029269122,0.22146183815358642,0.05656,0.06724860732943412
30,0.44541,0.4381496841260654,0.10842098513441968,0.1386494175052622,0.14813921738773456,0.13364,0.09485621153398821
28,0.38281999999999994,0.40579372171892725,0.10239005564047264,0.1699005164972842,0.17164288081922618,0.08741,0.08708650485151395
26,0.32454,0.3293204222058067,0.09537645277334117,0.1494214845994061,0.15088382965343122,0.08862,0.07840101426886363
42,0.32773,0.36449771541443315,0.045332632343614024,0.0844822856110127,0.08086184267016433,0.12956,0.11300848383616269
17,0.43274999999999997,0.4299132815424591,0.19431395670938173,0.2359193666043669,0.2515155133528994,0.08922,0.08275727207485274
25,0.38649,0.39603784400128583,0.11906005614334388,0.30784954935054004,0.3049245052728478,0.02274,0.024755432477726453
19,0.4756,0.5133250855272901,0.1943564644942135,0.1939700589637607,0.19671816276942966,0.29874,0.1417649634394938
